locus_tag	ftype	length_bp	gene	EC_number	COG	product
DOEPCFOF_08029	CDS	174				hypothetical protein
DOEPCFOF_08030	CDS	1842	glgB_2	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
DOEPCFOF_08031	CDS	318				hypothetical protein
DOEPCFOF_08032	CDS	621			COG1680	putative protein
DOEPCFOF_08033	CDS	297				hypothetical protein
DOEPCFOF_08034	CDS	183				hypothetical protein
DOEPCFOF_08035	CDS	1950	rcsC_23	2.7.13.3		Sensor histidine kinase RcsC
DOEPCFOF_08036	CDS	1104				hypothetical protein
DOEPCFOF_08037	CDS	519				hypothetical protein
DOEPCFOF_08038	CDS	1419	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
DOEPCFOF_08039	CDS	345				hypothetical protein
DOEPCFOF_08040	CDS	423				hypothetical protein
DOEPCFOF_08041	CDS	318				hypothetical protein
DOEPCFOF_08042	CDS	138				hypothetical protein
DOEPCFOF_08043	CDS	405				hypothetical protein
DOEPCFOF_08044	CDS	117				hypothetical protein
DOEPCFOF_08045	CDS	1053	mshA_8	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DOEPCFOF_08046	CDS	510				hypothetical protein
DOEPCFOF_08047	CDS	228				hypothetical protein
DOEPCFOF_08048	CDS	1104				hypothetical protein
DOEPCFOF_08049	CDS	321				hypothetical protein
DOEPCFOF_08050	CDS	114				hypothetical protein
DOEPCFOF_08051	CDS	171				hypothetical protein
DOEPCFOF_08052	CDS	960				hypothetical protein
DOEPCFOF_08053	CDS	1617	polX_2		COG1387	DNA polymerase/3'-5' exonuclease PolX
DOEPCFOF_08054	CDS	135				hypothetical protein
DOEPCFOF_08055	CDS	219				hypothetical protein
DOEPCFOF_08056	CDS	255				hypothetical protein
DOEPCFOF_08057	CDS	210				hypothetical protein
DOEPCFOF_08058	CDS	1485	pcm_5	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
DOEPCFOF_08059	CDS	147				hypothetical protein
DOEPCFOF_08060	CDS	240				hypothetical protein
DOEPCFOF_08061	CDS	453	ibpA_6		COG0071	Small heat shock protein IbpA
DOEPCFOF_08062	CDS	1842	ftsH4	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 4
DOEPCFOF_08063	CDS	267				hypothetical protein
DOEPCFOF_08064	CDS	933	dmlR_17			HTH-type transcriptional regulator DmlR
DOEPCFOF_08065	CDS	876	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
DOEPCFOF_08066	CDS	894	rpoH_2		COG0568	RNA polymerase sigma factor RpoH
DOEPCFOF_08067	CDS	231				hypothetical protein
DOEPCFOF_08068	CDS	288	groS1		COG0234	10 kDa chaperonin 1
DOEPCFOF_08069	CDS	1623	groL1		COG0459	60 kDa chaperonin 1
DOEPCFOF_08070	CDS	120				hypothetical protein
DOEPCFOF_08071	CDS	333				hypothetical protein
DOEPCFOF_08072	CDS	459	ibpA_7		COG0071	Small heat shock protein IbpA
DOEPCFOF_08073	CDS	336				hypothetical protein
DOEPCFOF_08074	CDS	117				hypothetical protein
DOEPCFOF_08075	CDS	1098	degQ_2	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
DOEPCFOF_08076	CDS	465	greA_2		COG0782	Transcription elongation factor GreA
DOEPCFOF_08077	CDS	183				hypothetical protein
DOEPCFOF_08078	CDS	216				hypothetical protein
DOEPCFOF_08079	CDS	639				hypothetical protein
DOEPCFOF_08080	CDS	1419	kaiC_1	2.7.11.1	COG0467	Circadian clock protein kinase KaiC
DOEPCFOF_08081	CDS	1680	rcsC_24	2.7.13.3		Sensor histidine kinase RcsC
DOEPCFOF_08082	CDS	273				hypothetical protein
DOEPCFOF_08083	CDS	498				Acid shock protein
DOEPCFOF_08084	CDS	459	ibpA_8		COG0071	Small heat shock protein IbpA
DOEPCFOF_08085	tRNA	85				tRNA-Leu(caa)
DOEPCFOF_08086	CDS	543	dsbB_2			Disulfide bond formation protein B
DOEPCFOF_08087	CDS	1086				hypothetical protein
DOEPCFOF_08088	CDS	270				hypothetical protein
DOEPCFOF_08089	CDS	489				hypothetical protein
DOEPCFOF_08090	CDS	549				hypothetical protein
DOEPCFOF_08091	CDS	429				hypothetical protein
DOEPCFOF_08092	CDS	450				hypothetical protein
DOEPCFOF_08093	CDS	660				hypothetical protein
DOEPCFOF_08094	CDS	207				hypothetical protein
DOEPCFOF_08095	CDS	1059				hypothetical protein
DOEPCFOF_08096	CDS	972	degS_2	3.4.21.107	COG0265	Serine endoprotease DegS
DOEPCFOF_08097	CDS	1419	abgB_2	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
DOEPCFOF_08098	CDS	1791				hypothetical protein
DOEPCFOF_08099	CDS	960	dppB_6		COG0601	Dipeptide transport system permease protein DppB
DOEPCFOF_08100	CDS	918	gsiD_9		COG1173	Glutathione transport system permease protein GsiD
DOEPCFOF_08101	CDS	996	oppD_6		COG0444	Oligopeptide transport ATP-binding protein OppD
DOEPCFOF_08102	CDS	969	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
DOEPCFOF_08103	CDS	648		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
DOEPCFOF_08104	CDS	1032				hypothetical protein
DOEPCFOF_08105	CDS	3249				hypothetical protein
DOEPCFOF_08106	CDS	1905				hypothetical protein
DOEPCFOF_08107	CDS	222			COG3360	Dodecin
DOEPCFOF_08108	CDS	882				hypothetical protein
DOEPCFOF_08109	CDS	1002				hypothetical protein
DOEPCFOF_08110	CDS	1467	gghA_2	3.2.1.74	COG2723	1,4-beta-D-glucan glucohydrolase
DOEPCFOF_08111	CDS	558				hypothetical protein
DOEPCFOF_08112	CDS	978				hypothetical protein
DOEPCFOF_08113	CDS	1764		1.18.1.2		Ferredoxin--NADP reductase
DOEPCFOF_08114	CDS	1089				hypothetical protein
DOEPCFOF_08115	CDS	699	alkA_3	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase
DOEPCFOF_08116	CDS	867	gltX_2	6.1.1.17	COG0008	Glutamate--tRNA ligase
DOEPCFOF_08117	CDS	1263	rpfC	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
DOEPCFOF_08118	CDS	879				hypothetical protein
DOEPCFOF_08119	CDS	231				hypothetical protein
DOEPCFOF_08120	CDS	573		2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
DOEPCFOF_08121	CDS	360				hypothetical protein
DOEPCFOF_08122	CDS	1191	yfdE_4	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
DOEPCFOF_08123	CDS	1299	fadJ_2	1.1.1.35		Fatty acid oxidation complex subunit alpha
DOEPCFOF_08124	CDS	1182	mmgC_7	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
DOEPCFOF_08125	CDS	759	fabG_18	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DOEPCFOF_08126	CDS	795	menB_3	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
DOEPCFOF_08127	CDS	930	kce_3	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
DOEPCFOF_08128	CDS	1146	mmgC_8	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
DOEPCFOF_08129	CDS	1188		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
DOEPCFOF_08130	CDS	882	mcl2_3	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
DOEPCFOF_08131	CDS	453	mch_2	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
DOEPCFOF_08132	CDS	1014	yfmJ_2	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
DOEPCFOF_08133	CDS	876	fadH_3	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
DOEPCFOF_08134	CDS	804		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
DOEPCFOF_08135	CDS	1626	fadK_2	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
DOEPCFOF_08136	CDS	801	paaG_5	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
DOEPCFOF_08137	CDS	882	fadH_4	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
DOEPCFOF_08138	CDS	453	slyA_6		COG1846	Transcriptional regulator SlyA
DOEPCFOF_08139	CDS	903				hypothetical protein
DOEPCFOF_08140	CDS	1296				hypothetical protein
DOEPCFOF_08141	CDS	855				hypothetical protein
DOEPCFOF_08142	CDS	864				hypothetical protein
DOEPCFOF_08143	CDS	519				hypothetical protein
DOEPCFOF_08144	CDS	978				hypothetical protein
DOEPCFOF_08145	CDS	1218	cmtAa	1.18.1.3	COG0446	p-cumate 2,3-dioxygenase system, ferredoxin--NAD(+) reductase component
DOEPCFOF_08146	CDS	1272	cmtAb	1.14.12.25	COG4638	p-cumate 2,3-dioxygenase system, large oxygenase component
DOEPCFOF_08147	CDS	486	cmtAc			p-cumate 2,3-dioxygenase system, small oxygenase component
DOEPCFOF_08148	CDS	762	baiA_2	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
DOEPCFOF_08149	CDS	315	cmtAd		COG2146	p-cumate 2,3-dioxygenase system, ferredoxin component
DOEPCFOF_08150	CDS	684	cymR			HTH-type transcriptional regulator CymR
DOEPCFOF_08151	CDS	885	hsaC_1	1.13.11.25	COG0346	Iron-dependent extradiol dioxygenase
DOEPCFOF_08152	CDS	861	hsaC_2	1.13.11.25	COG0346	Iron-dependent extradiol dioxygenase
DOEPCFOF_08153	CDS	780	bacG_2	1.3.1.-	COG1028	NADPH-dependent reductase BacG
DOEPCFOF_08154	CDS	1599	yvdP_2	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
DOEPCFOF_08155	CDS	1674				hypothetical protein
DOEPCFOF_08156	CDS	1752				hypothetical protein
DOEPCFOF_08157	CDS	1317				hypothetical protein
DOEPCFOF_08158	CDS	1155				hypothetical protein
DOEPCFOF_08159	CDS	3318				hypothetical protein
DOEPCFOF_08160	CDS	1410		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
DOEPCFOF_08161	CDS	606	dhaL_2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
DOEPCFOF_08162	CDS	987	dhaK-2	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase 2, dihydroxyacetone-binding subunit DhaK
DOEPCFOF_08163	CDS	1497	rbsA_6	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
DOEPCFOF_08164	CDS	999				hypothetical protein
DOEPCFOF_08165	CDS	882	livH_30		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
DOEPCFOF_08166	CDS	1158			COG0683	Leu/Ile/Val-binding protein 
DOEPCFOF_08167	CDS	1338	yhjE_3			Inner membrane metabolite transport protein YhjE
DOEPCFOF_08168	CDS	915	dapA_9	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
DOEPCFOF_08169	CDS	870	kdgR_3		COG1414	Transcriptional regulator KdgR
DOEPCFOF_08170	CDS	1035				hypothetical protein
DOEPCFOF_08171	CDS	597	fetA_2	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
DOEPCFOF_08172	CDS	795	fetB_2		COG0390	putative iron export permease protein FetB
DOEPCFOF_08173	CDS	702		1.1.1.390		Sulfoquinovose 1-dehydrogenase
DOEPCFOF_08174	CDS	807				hypothetical protein
DOEPCFOF_08175	CDS	1200				hypothetical protein
DOEPCFOF_08176	CDS	1161	tfdF_3	1.3.1.32		Maleylacetate reductase
DOEPCFOF_08177	CDS	1011		1.13.12.16	COG2070	Nitronate monooxygenase
DOEPCFOF_08178	CDS	1188	fadA_4	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
DOEPCFOF_08179	CDS	1131	pigA	1.3.8.-		Flavoprotein desaturase PigA
DOEPCFOF_08180	CDS	1182		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
DOEPCFOF_08181	CDS	738				hypothetical protein
DOEPCFOF_08182	CDS	1548	lcfB_10	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
DOEPCFOF_08183	CDS	639	nsaD_2	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
DOEPCFOF_08184	CDS	498			COG1733	putative HTH-type transcriptional regulator
DOEPCFOF_08185	CDS	465				hypothetical protein
DOEPCFOF_08186	CDS	1821		3.2.1.28	COG3387	Trehalase
DOEPCFOF_08187	CDS	621	gpm2	3.1.3.2	COG0406	Acid phosphatase
DOEPCFOF_08188	CDS	699				hypothetical protein
DOEPCFOF_08189	CDS	1086	tal_1	2.2.1.2	COG0176	Transaldolase
DOEPCFOF_08190	CDS	720				hypothetical protein
DOEPCFOF_08191	CDS	1647	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
DOEPCFOF_08192	CDS	1020		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
DOEPCFOF_08193	CDS	1380	zwf1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 1
DOEPCFOF_08194	CDS	2067	tkt	2.2.1.1		Transketolase
DOEPCFOF_08195	CDS	2658				hypothetical protein
DOEPCFOF_08196	CDS	141				hypothetical protein
DOEPCFOF_08197	CDS	1446				hypothetical protein
DOEPCFOF_08198	CDS	1017				hypothetical protein
DOEPCFOF_08199	CDS	198				hypothetical protein
DOEPCFOF_08200	CDS	477				hypothetical protein
DOEPCFOF_08201	CDS	528				hypothetical protein
DOEPCFOF_08202	CDS	1269				hypothetical protein
DOEPCFOF_08203	CDS	2103	lagD_2	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
DOEPCFOF_08204	CDS	2904	btuD_24	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
DOEPCFOF_08205	CDS	891				hypothetical protein
DOEPCFOF_08206	CDS	3492				hypothetical protein
DOEPCFOF_08207	CDS	1203	adhB	1.1.5.5		Alcohol dehydrogenase (quinone), cytochrome c subunit
DOEPCFOF_08208	CDS	645				hypothetical protein
DOEPCFOF_08209	CDS	426				hypothetical protein
DOEPCFOF_08210	CDS	810				putative protein
DOEPCFOF_08211	CDS	351				hypothetical protein
DOEPCFOF_08212	CDS	309				hypothetical protein
DOEPCFOF_08213	CDS	699				hypothetical protein
DOEPCFOF_08214	CDS	1059	rutD_6	3.5.1.-		Putative aminoacrylate hydrolase RutD
DOEPCFOF_08215	CDS	240				hypothetical protein
DOEPCFOF_08216	CDS	294				hypothetical protein
DOEPCFOF_08217	CDS	315				hypothetical protein
DOEPCFOF_08218	CDS	1959				hypothetical protein
DOEPCFOF_08219	CDS	651				hypothetical protein
DOEPCFOF_08220	CDS	645				hypothetical protein
DOEPCFOF_08221	CDS	822				hypothetical protein
DOEPCFOF_08222	CDS	153				hypothetical protein
DOEPCFOF_08223	CDS	348				hypothetical protein
DOEPCFOF_08224	CDS	1533	pccB_3	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
DOEPCFOF_08225	CDS	405				hypothetical protein
DOEPCFOF_08226	CDS	648				hypothetical protein
DOEPCFOF_08227	CDS	657				hypothetical protein
DOEPCFOF_08228	CDS	819	bla_2	3.5.2.6		Beta-lactamase OXA-10
DOEPCFOF_08229	CDS	264	flhB_3		COG1377	Flagellar biosynthetic protein FlhB
DOEPCFOF_08230	CDS	1620				hypothetical protein
DOEPCFOF_08231	CDS	795				hypothetical protein
DOEPCFOF_08232	CDS	447				hypothetical protein
DOEPCFOF_08233	CDS	1239				hypothetical protein
DOEPCFOF_08234	CDS	1338	rarA		COG2256	Replication-associated recombination protein A
DOEPCFOF_08235	CDS	1410	degQ_3	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
DOEPCFOF_08236	CDS	1632				hypothetical protein
DOEPCFOF_08237	CDS	378	yybR_2		COG1733	putative HTH-type transcriptional regulator YybR
DOEPCFOF_08238	CDS	1014				Zinc-type alcohol dehydrogenase-like protein
DOEPCFOF_08239	CDS	294				hypothetical protein
DOEPCFOF_08240	CDS	789	bdhA_3	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
DOEPCFOF_08241	CDS	837	fdhC_3			Fructose dehydrogenase cytochrome subunit
DOEPCFOF_08242	CDS	417	rplQ		COG0203	50S ribosomal protein L17
DOEPCFOF_08243	CDS	1032	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
DOEPCFOF_08244	CDS	390	rpsK		COG0100	30S ribosomal protein S11
DOEPCFOF_08245	CDS	369	rpsM		COG0099	30S ribosomal protein S13
DOEPCFOF_08246	CDS	855	adk	2.7.4.3		Adenylate kinase
DOEPCFOF_08247	CDS	1332	secY		COG0201	Protein translocase subunit SecY
DOEPCFOF_08248	CDS	486	rplO		COG0200	50S ribosomal protein L15
DOEPCFOF_08249	CDS	207	rpmD		COG1841	50S ribosomal protein L30
DOEPCFOF_08250	CDS	594	rpsE		COG0098	30S ribosomal protein S5
DOEPCFOF_08251	CDS	363	rplR		COG0256	50S ribosomal protein L18
DOEPCFOF_08252	CDS	534	rplF		COG0097	50S ribosomal protein L6
DOEPCFOF_08253	CDS	399	rpsH		COG0096	30S ribosomal protein S8
DOEPCFOF_08254	CDS	306	rpsN		COG0199	30S ribosomal protein S14
DOEPCFOF_08255	CDS	558	rplE		COG0094	50S ribosomal protein L5
DOEPCFOF_08256	CDS	315	rplX		COG0198	50S ribosomal protein L24
DOEPCFOF_08257	CDS	369	rplN		COG0093	50S ribosomal protein L14
DOEPCFOF_08258	CDS	249	rpsQ		COG0186	30S ribosomal protein S17
DOEPCFOF_08259	CDS	207	rpmC		COG0255	50S ribosomal protein L29
DOEPCFOF_08260	CDS	414	rplP		COG0197	50S ribosomal protein L16
DOEPCFOF_08261	CDS	726	rpsC		COG0092	30S ribosomal protein S3
DOEPCFOF_08262	CDS	390	rplV		COG0091	50S ribosomal protein L22
DOEPCFOF_08263	CDS	279	rpsS		COG0185	30S ribosomal protein S19
DOEPCFOF_08264	CDS	834	rplB		COG0090	50S ribosomal protein L2
DOEPCFOF_08265	CDS	303	rplW		COG0089	50S ribosomal protein L23
DOEPCFOF_08266	CDS	621	rplD		COG0088	50S ribosomal protein L4
DOEPCFOF_08267	CDS	714	rplC		COG0087	50S ribosomal protein L3
DOEPCFOF_08268	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
DOEPCFOF_08269	CDS	1191	tuf1			Elongation factor Tu
DOEPCFOF_08270	CDS	2073	fusA_2		COG0480	Elongation factor G
DOEPCFOF_08271	CDS	471	rpsG		COG0049	30S ribosomal protein S7
DOEPCFOF_08272	CDS	372	rpsL		COG0048	30S ribosomal protein S12
DOEPCFOF_08273	CDS	597				hypothetical protein
DOEPCFOF_08274	CDS	555				hypothetical protein
DOEPCFOF_08275	CDS	2034		3.6.3.-		Putative multidrug export ATP-binding/permease protein
DOEPCFOF_08276	CDS	2061				hypothetical protein
DOEPCFOF_08277	CDS	4197	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
DOEPCFOF_08278	CDS	4119	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
DOEPCFOF_08279	CDS	378	rplL		COG0222	50S ribosomal protein L7/L12
DOEPCFOF_08280	CDS	519	rplJ		COG0244	50S ribosomal protein L10
DOEPCFOF_08281	CDS	1650				hypothetical protein
DOEPCFOF_08282	CDS	951		1.1.1.215	COG1052	2-ketogluconate reductase
DOEPCFOF_08283	CDS	693	rplA		COG0081	50S ribosomal protein L1
DOEPCFOF_08284	CDS	429	rplK		COG0080	50S ribosomal protein L11
DOEPCFOF_08285	CDS	555	nusG		COG0250	Transcription termination/antitermination protein NusG
DOEPCFOF_08286	CDS	192	secE			Protein translocase subunit SecE
DOEPCFOF_08287	tRNA	76				tRNA-Trp(cca)
DOEPCFOF_08288	CDS	1224			COG1680	putative protein
DOEPCFOF_08289	CDS	768	idnO_2	1.1.1.69		5-keto-D-gluconate 5-reductase
DOEPCFOF_08290	CDS	699				hypothetical protein
DOEPCFOF_08291	CDS	786		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 2
DOEPCFOF_08292	CDS	1188	argE	3.5.1.16		Acetylornithine deacetylase
DOEPCFOF_08293	CDS	627	rhtB_5		COG1280	Homoserine/homoserine lactone efflux protein
DOEPCFOF_08294	CDS	1059				hypothetical protein
DOEPCFOF_08295	CDS	1236	carC_3	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
DOEPCFOF_08296	CDS	663				hypothetical protein
DOEPCFOF_08297	CDS	393	yabJ_3	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
DOEPCFOF_08298	CDS	216				hypothetical protein
DOEPCFOF_08299	CDS	876	kce_4	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
DOEPCFOF_08300	CDS	1230	uctC_7	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
DOEPCFOF_08301	CDS	1206				hypothetical protein
DOEPCFOF_08302	CDS	828	kce_5	2.3.1.247		3-keto-5-aminohexanoate cleavage enzyme
DOEPCFOF_08303	CDS	1389	proP_4			Proline/betaine transporter
DOEPCFOF_08304	CDS	171				hypothetical protein
DOEPCFOF_08305	CDS	204				hypothetical protein
DOEPCFOF_08306	CDS	1335				hypothetical protein
DOEPCFOF_08307	CDS	453				hypothetical protein
DOEPCFOF_08308	CDS	660	fcl_3	1.1.1.271	COG0451	GDP-L-fucose synthase
DOEPCFOF_08309	CDS	291	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
DOEPCFOF_08310	CDS	195				hypothetical protein
DOEPCFOF_08311	CDS	669				hypothetical protein
DOEPCFOF_08312	CDS	654				hypothetical protein
DOEPCFOF_08313	CDS	891	lacX			Protein LacX, plasmid
DOEPCFOF_08314	CDS	849	rbn_1	3.1.-.-	COG1234	Ribonuclease BN
DOEPCFOF_08315	CDS	1161				hypothetical protein
DOEPCFOF_08316	CDS	675	torR		COG0745	TorCAD operon transcriptional regulatory protein TorR
DOEPCFOF_08317	CDS	813				hypothetical protein
DOEPCFOF_08318	CDS	1119				hypothetical protein
DOEPCFOF_08319	CDS	1647	pgm	5.4.2.2	COG0033	Phosphoglucomutase
DOEPCFOF_08320	CDS	1050	tsaM1	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
DOEPCFOF_08321	CDS	753				hypothetical protein
DOEPCFOF_08322	CDS	981	cntB	1.14.13.-	COG1018	Carnitine monooxygenase reductase subunit
DOEPCFOF_08323	CDS	636				hypothetical protein
DOEPCFOF_08324	CDS	1980				hypothetical protein
DOEPCFOF_08325	CDS	231				hypothetical protein
DOEPCFOF_08326	CDS	366				hypothetical protein
DOEPCFOF_08327	CDS	591	tetC			Transposon Tn10 TetC protein
DOEPCFOF_08328	CDS	1626	alkJ_3	1.1.99.-		Alcohol dehydrogenase [acceptor]
DOEPCFOF_08329	CDS	981	hemC	2.5.1.61		Porphobilinogen deaminase
DOEPCFOF_08330	CDS	1035	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
DOEPCFOF_08331	CDS	216				hypothetical protein
DOEPCFOF_08332	CDS	1902				hypothetical protein
DOEPCFOF_08333	CDS	219	slyX			Protein SlyX
DOEPCFOF_08334	CDS	768				hypothetical protein
DOEPCFOF_08335	CDS	1587	ywrD_2	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
DOEPCFOF_08336	CDS	615	yagT_3		COG2080	Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit
DOEPCFOF_08337	CDS	1017	yagS_3	1.17.1.4	COG1319	Putative xanthine dehydrogenase YagS FAD-binding subunit
DOEPCFOF_08338	CDS	2292	yagR_3	1.17.1.4	COG1529	Putative xanthine dehydrogenase YagR molybdenum-binding subunit
DOEPCFOF_08339	CDS	465				hypothetical protein
DOEPCFOF_08340	CDS	219				hypothetical protein
DOEPCFOF_08341	CDS	513				hypothetical protein
DOEPCFOF_08342	CDS	429				hypothetical protein
DOEPCFOF_08343	CDS	489				hypothetical protein
DOEPCFOF_08344	CDS	1149				hypothetical protein
DOEPCFOF_08345	CDS	702				hypothetical protein
DOEPCFOF_08346	CDS	1281	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
DOEPCFOF_08347	CDS	642				hypothetical protein
DOEPCFOF_08348	CDS	1416				hypothetical protein
DOEPCFOF_08349	CDS	327				hypothetical protein
DOEPCFOF_08350	CDS	255				hypothetical protein
DOEPCFOF_08351	CDS	1164				hypothetical protein
DOEPCFOF_08352	CDS	981				hypothetical protein
DOEPCFOF_08353	CDS	1035	degA_3		COG1609	HTH-type transcriptional regulator DegA
DOEPCFOF_08354	CDS	459				hypothetical protein
DOEPCFOF_08355	CDS	1332	ttuB_3			Putative tartrate transporter
DOEPCFOF_08356	CDS	1107	mdtE_2			Multidrug resistance protein MdtE
DOEPCFOF_08357	CDS	3138	czcA_5			Cobalt-zinc-cadmium resistance protein CzcA
DOEPCFOF_08358	CDS	600				hypothetical protein
DOEPCFOF_08359	CDS	624				hypothetical protein
DOEPCFOF_08360	CDS	2268	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
DOEPCFOF_08361	CDS	1284		2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
DOEPCFOF_08362	CDS	2097	fadJ_3		COG1024	Fatty acid oxidation complex subunit alpha
DOEPCFOF_08363	CDS	411		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
DOEPCFOF_08364	CDS	192				hypothetical protein
DOEPCFOF_08365	CDS	393				hypothetical protein
DOEPCFOF_08366	CDS	576				hypothetical protein
DOEPCFOF_08367	CDS	687	gph_4	3.1.3.18		Phosphoglycolate phosphatase
DOEPCFOF_08368	CDS	846	glpR		COG1349	Glycerol-3-phosphate regulon repressor
DOEPCFOF_08369	CDS	423	fitB	3.1.-.-		Toxin FitB
DOEPCFOF_08370	CDS	285				hypothetical protein
DOEPCFOF_08371	CDS	1551	glpD_3	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
DOEPCFOF_08372	CDS	1080	btuD_25	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
DOEPCFOF_08373	CDS	1086	ugpC_6	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
DOEPCFOF_08374	CDS	975				hypothetical protein
DOEPCFOF_08375	CDS	807	sugB_7		COG0395	Trehalose transport system permease protein SugB
DOEPCFOF_08376	CDS	330				hypothetical protein
DOEPCFOF_08377	CDS	1797				hypothetical protein
DOEPCFOF_08378	CDS	1467		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
DOEPCFOF_08379	CDS	1086				hypothetical protein
DOEPCFOF_08380	CDS	1092	btuD_26	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
DOEPCFOF_08381	CDS	1716				hypothetical protein
DOEPCFOF_08382	CDS	906	dapA_10	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
DOEPCFOF_08383	CDS	879				hypothetical protein
DOEPCFOF_08384	CDS	1101	nemA_4	1.-.-.-	COG1902	N-ethylmaleimide reductase
DOEPCFOF_08385	CDS	504				hypothetical protein
DOEPCFOF_08386	CDS	1302				Tn3 family transposase TnXax1
DOEPCFOF_08387	CDS	960	htpX_3	3.4.24.-	COG0501	Protease HtpX 
DOEPCFOF_08388	CDS	642				hypothetical protein
DOEPCFOF_08389	CDS	351				hypothetical protein
DOEPCFOF_08390	CDS	804				hypothetical protein
DOEPCFOF_08391	CDS	294				hypothetical protein
