locus_tag	ftype	length_bp	gene	EC_number	COG	product
PIBMANKB_08407	CDS	1176		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
PIBMANKB_08408	CDS	549				hypothetical protein
PIBMANKB_08409	CDS	471				hypothetical protein
PIBMANKB_08410	CDS	237				hypothetical protein
PIBMANKB_08411	CDS	636				hypothetical protein
PIBMANKB_08412	CDS	246				hypothetical protein
PIBMANKB_08413	CDS	201				hypothetical protein
PIBMANKB_08414	CDS	438				hypothetical protein
PIBMANKB_08415	CDS	369				hypothetical protein
PIBMANKB_08416	CDS	297				hypothetical protein
PIBMANKB_08417	CDS	1170				hypothetical protein
PIBMANKB_08418	CDS	225				hypothetical protein
PIBMANKB_08419	CDS	207				hypothetical protein
PIBMANKB_08420	CDS	333	ligD_9		COG1793	Multifunctional non-homologous end joining protein LigD
PIBMANKB_08421	CDS	489				hypothetical protein
PIBMANKB_08422	CDS	192				hypothetical protein
PIBMANKB_08423	CDS	435				hypothetical protein
PIBMANKB_08424	CDS	189				hypothetical protein
PIBMANKB_08425	CDS	330				hypothetical protein
PIBMANKB_08426	CDS	210				hypothetical protein
PIBMANKB_08427	CDS	354				hypothetical protein
PIBMANKB_08428	CDS	306				hypothetical protein
PIBMANKB_08429	CDS	459				hypothetical protein
PIBMANKB_08430	CDS	309				hypothetical protein
PIBMANKB_08431	CDS	1065				hypothetical protein
PIBMANKB_08432	CDS	219				hypothetical protein
PIBMANKB_08433	CDS	324				hypothetical protein
PIBMANKB_08434	CDS	453	ibpA_9		COG0071	Small heat shock protein IbpA
PIBMANKB_08435	misc_RNA	98				ROSE
PIBMANKB_08436	CDS	1560	hilA_4		COG0457	Transcriptional regulator HilA
PIBMANKB_08437	CDS	1077				hypothetical protein
PIBMANKB_08438	CDS	2214				hypothetical protein
PIBMANKB_08439	CDS	2199	btuB_4			Vitamin B12 transporter BtuB
PIBMANKB_08440	CDS	300				hypothetical protein
PIBMANKB_08441	CDS	324				hypothetical protein
PIBMANKB_08442	CDS	291				hypothetical protein
PIBMANKB_08443	CDS	342				hypothetical protein
PIBMANKB_08444	CDS	477	ligD_10		COG1793	Multifunctional non-homologous end joining protein LigD
PIBMANKB_08445	CDS	276				hypothetical protein
PIBMANKB_08446	CDS	222				hypothetical protein
PIBMANKB_08447	CDS	165				hypothetical protein
PIBMANKB_08448	CDS	180				hypothetical protein
PIBMANKB_08449	CDS	270				hypothetical protein
PIBMANKB_08450	CDS	264				hypothetical protein
PIBMANKB_08451	CDS	252				hypothetical protein
PIBMANKB_08452	CDS	114				hypothetical protein
PIBMANKB_08453	CDS	225				IS3 family transposase ISAtu4
PIBMANKB_08454	CDS	153				hypothetical protein
PIBMANKB_08455	CDS	702				IS3 family transposase ISAtu4
PIBMANKB_08456	CDS	1026				hypothetical protein
PIBMANKB_08457	CDS	1218				hypothetical protein
PIBMANKB_08458	CDS	690	pglC	2.7.8.36	COG2148	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase
PIBMANKB_08459	CDS	2220				hypothetical protein
PIBMANKB_08460	CDS	1152	mshA_9	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PIBMANKB_08461	CDS	852	exsH	3.2.1.-		Endo-1,3-1,4-beta-glycanase ExsH
PIBMANKB_08462	CDS	1422	wzxC		COG2244	Lipopolysaccharide biosynthesis protein WzxC
PIBMANKB_08463	CDS	2058	mshA_10	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PIBMANKB_08464	CDS	1407				hypothetical protein
PIBMANKB_08465	CDS	1965				hypothetical protein
PIBMANKB_08466	CDS	837				hypothetical protein
PIBMANKB_08467	CDS	1239	gtf1_2	2.4.1.-		Glycosyltransferase Gtf1
PIBMANKB_08468	CDS	693	tam_6	2.1.1.144		Trans-aconitate 2-methyltransferase
PIBMANKB_08469	CDS	279				hypothetical protein
PIBMANKB_08470	CDS	1071	mshA_11	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PIBMANKB_08471	CDS	1110				hypothetical protein
PIBMANKB_08472	CDS	2019				hypothetical protein
PIBMANKB_08473	CDS	129				hypothetical protein
PIBMANKB_08474	CDS	165				hypothetical protein
PIBMANKB_08475	CDS	222				hypothetical protein
PIBMANKB_08476	CDS	225				hypothetical protein
PIBMANKB_08477	CDS	564				hypothetical protein
PIBMANKB_08478	CDS	327	ohrB_4		COG1764	Organic hydroperoxide resistance protein OhrB
PIBMANKB_08479	misc_RNA	112				ykkC-yxkD
PIBMANKB_08480	CDS	1074				hypothetical protein
PIBMANKB_08481	CDS	813				hypothetical protein
PIBMANKB_08482	CDS	834	btuD_27	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
PIBMANKB_08483	CDS	846				hypothetical protein
PIBMANKB_08484	CDS	639				hypothetical protein
PIBMANKB_08485	CDS	3540				hypothetical protein
PIBMANKB_08486	CDS	111				hypothetical protein
PIBMANKB_08487	CDS	1293				hypothetical protein
PIBMANKB_08488	CDS	279				hypothetical protein
PIBMANKB_08489	CDS	1002				hypothetical protein
PIBMANKB_08490	CDS	1764				hypothetical protein
PIBMANKB_08491	CDS	1986	traG_2			Conjugal transfer protein TraG
PIBMANKB_08492	CDS	429				hypothetical protein
PIBMANKB_08493	CDS	303	lasI_2	2.3.1.184	COG3916	Acyl-homoserine-lactone synthase
PIBMANKB_08494	CDS	96				hypothetical protein
PIBMANKB_08495	CDS	258				hypothetical protein
PIBMANKB_08496	CDS	243				hypothetical protein
PIBMANKB_08497	CDS	210				hypothetical protein
PIBMANKB_08498	CDS	519				hypothetical protein
PIBMANKB_08499	CDS	1419				hypothetical protein
PIBMANKB_08500	CDS	96				hypothetical protein
PIBMANKB_08501	CDS	372				hypothetical protein
PIBMANKB_08502	CDS	162				hypothetical protein
PIBMANKB_08503	CDS	156				hypothetical protein
PIBMANKB_08504	CDS	243				hypothetical protein
PIBMANKB_08505	CDS	381				hypothetical protein
PIBMANKB_08506	CDS	234				hypothetical protein
PIBMANKB_08507	CDS	525		1.-.-.-		putative oxidoreductase
PIBMANKB_08508	CDS	249				hypothetical protein
PIBMANKB_08509	CDS	396				IS630 family transposase ISGdi6
PIBMANKB_08510	CDS	543				hypothetical protein
PIBMANKB_08511	CDS	357				hypothetical protein
PIBMANKB_08512	CDS	801				hypothetical protein
PIBMANKB_08513	CDS	951				hypothetical protein
PIBMANKB_08514	CDS	243				hypothetical protein
PIBMANKB_08515	CDS	228				hypothetical protein
PIBMANKB_08516	CDS	429				hypothetical protein
PIBMANKB_08517	CDS	2976			COG0247	putative protein
PIBMANKB_08518	CDS	750				hypothetical protein
PIBMANKB_08519	CDS	1203	sgaA_2	2.6.1.45	COG0075	Serine--glyoxylate aminotransferase
PIBMANKB_08520	CDS	648	sauU_1			putative sulfoacetate transporter SauU
PIBMANKB_08521	CDS	618	sauU_2			putative sulfoacetate transporter SauU
PIBMANKB_08522	CDS	1200	sgaA_3	2.6.1.45	COG0075	Serine--glyoxylate aminotransferase
PIBMANKB_08523	CDS	798	crt_8	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
PIBMANKB_08524	CDS	546				hypothetical protein
PIBMANKB_08525	CDS	585				hypothetical protein
PIBMANKB_08526	CDS	2352				hypothetical protein
PIBMANKB_08527	CDS	1782	xpsE_2		COG2804	Type II secretion system protein E
PIBMANKB_08528	CDS	1212	gspF_2		COG1459	Putative type II secretion system protein F
PIBMANKB_08529	CDS	456	xcpT_2		COG2165	Type II secretion system protein G
PIBMANKB_08530	CDS	495				hypothetical protein
PIBMANKB_08531	CDS	399				hypothetical protein
PIBMANKB_08532	CDS	705				hypothetical protein
PIBMANKB_08533	CDS	915				hypothetical protein
PIBMANKB_08534	CDS	1068				hypothetical protein
PIBMANKB_08535	CDS	582				hypothetical protein
PIBMANKB_08536	CDS	594				hypothetical protein
PIBMANKB_08537	CDS	975				hypothetical protein
PIBMANKB_08538	CDS	543				hypothetical protein
PIBMANKB_08539	CDS	1512				hypothetical protein
PIBMANKB_08540	CDS	1194	uctC_8	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
PIBMANKB_08541	CDS	213				hypothetical protein
PIBMANKB_08542	CDS	2331				hypothetical protein
PIBMANKB_08543	CDS	105				hypothetical protein
PIBMANKB_08544	CDS	1020	fcl_4	1.1.1.271	COG0451	GDP-L-fucose synthase
PIBMANKB_08545	CDS	1224				hypothetical protein
PIBMANKB_08546	CDS	963				hypothetical protein
PIBMANKB_08547	CDS	795				hypothetical protein
PIBMANKB_08548	CDS	1482				hypothetical protein
PIBMANKB_08549	CDS	804				hypothetical protein
PIBMANKB_08550	CDS	1005	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
PIBMANKB_08551	CDS	1158		3.2.1.184	COG0381	UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolyzing)
PIBMANKB_08552	CDS	699	neuA	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
PIBMANKB_08553	CDS	1614				hypothetical protein
PIBMANKB_08554	CDS	726	ubiG_7	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
PIBMANKB_08555	CDS	1269	mshA_12	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PIBMANKB_08556	CDS	1131	gtf1_3	2.4.1.-		Glycosyltransferase Gtf1
PIBMANKB_08557	CDS	1881	asnB_2	6.3.5.4		Putative asparagine synthetase [glutamine-hydrolyzing]
PIBMANKB_08558	CDS	1674				hypothetical protein
PIBMANKB_08559	CDS	765				hypothetical protein
PIBMANKB_08560	CDS	1158	mshA_13	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PIBMANKB_08561	CDS	1935	asnB_3	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
PIBMANKB_08562	CDS	867				hypothetical protein
PIBMANKB_08563	CDS	1158	pglA	2.4.1.290		N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
PIBMANKB_08564	CDS	954	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
PIBMANKB_08565	CDS	981	gmd_2	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
PIBMANKB_08566	CDS	1284	wbpA_2	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
PIBMANKB_08567	CDS	1017	wbgU_2	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
PIBMANKB_08568	CDS	510	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
PIBMANKB_08569	CDS	1392				hypothetical protein
PIBMANKB_08570	CDS	162				hypothetical protein
PIBMANKB_08571	CDS	879				hypothetical protein
PIBMANKB_08572	CDS	387			COG3039	IS5 family transposase IS427
PIBMANKB_08573	CDS	975				hypothetical protein
PIBMANKB_08574	CDS	720				IS110 family transposase ISMdi9
PIBMANKB_08575	CDS	1188			COG3177	putative protein
PIBMANKB_08576	CDS	225				hypothetical protein
PIBMANKB_08577	CDS	399				hypothetical protein
PIBMANKB_08578	CDS	936				hypothetical protein
PIBMANKB_08579	CDS	789				hypothetical protein
PIBMANKB_08580	CDS	585				hypothetical protein
PIBMANKB_08581	CDS	267				hypothetical protein
PIBMANKB_08582	CDS	306				hypothetical protein
PIBMANKB_08583	CDS	1452				hypothetical protein
PIBMANKB_08584	CDS	321				hypothetical protein
PIBMANKB_08585	CDS	684				hypothetical protein
PIBMANKB_08586	CDS	1638	pcp_2	3.4.21.100		Pseudomonalisin
PIBMANKB_08587	CDS	1035				hypothetical protein
PIBMANKB_08588	CDS	3222				hypothetical protein
PIBMANKB_08589	CDS	1374				hypothetical protein
PIBMANKB_08590	CDS	2256				hypothetical protein
PIBMANKB_08591	CDS	5952	recD2_2	3.6.4.12		ATP-dependent RecD-like DNA helicase
PIBMANKB_08592	CDS	510				hypothetical protein
PIBMANKB_08593	CDS	654				hypothetical protein
PIBMANKB_08594	CDS	837				hypothetical protein
PIBMANKB_08595	CDS	744				hypothetical protein
PIBMANKB_08596	CDS	279				hypothetical protein
PIBMANKB_08597	CDS	303			COG3039	IS5 family transposase ISBj2_B
PIBMANKB_08598	misc_RNA	120				group-II-D1D4-2
PIBMANKB_08599	CDS	495				hypothetical protein
PIBMANKB_08600	CDS	495			COG3039	IS5 family transposase ISBj5_B
PIBMANKB_08601	CDS	828	fabG2_3	1.-.-.-		putative oxidoreductase
PIBMANKB_08602	CDS	714				hypothetical protein
PIBMANKB_08603	CDS	801	drrA_2	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
PIBMANKB_08604	CDS	819				hypothetical protein
PIBMANKB_08605	CDS	849	dat_2	2.6.1.21		D-alanine aminotransferase
PIBMANKB_08606	CDS	105				hypothetical protein
PIBMANKB_08607	CDS	669				hypothetical protein
PIBMANKB_08608	CDS	201				hypothetical protein
PIBMANKB_08609	CDS	762				hypothetical protein
PIBMANKB_08610	CDS	990				hypothetical protein
PIBMANKB_08611	CDS	1359				hypothetical protein
PIBMANKB_08612	CDS	195				hypothetical protein
PIBMANKB_08613	CDS	402				hypothetical protein
PIBMANKB_08614	CDS	1158	kamA_2	5.4.3.2	COG1509	L-lysine 2,3-aminomutase
PIBMANKB_08615	CDS	993	doeB_2	3.5.1.125	COG3608	N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase
PIBMANKB_08616	CDS	951				hypothetical protein
PIBMANKB_08617	CDS	273				IS256 family transposase ISMtsp13
PIBMANKB_08618	CDS	594				IS110 family transposase ISMch4
PIBMANKB_08619	CDS	639				hypothetical protein
PIBMANKB_08620	CDS	243				IS256 family transposase ISAli6
PIBMANKB_08621	CDS	156				hypothetical protein
PIBMANKB_08622	CDS	303				hypothetical protein
PIBMANKB_08623	CDS	270				hypothetical protein
PIBMANKB_08624	CDS	984			COG3385	IS4 family transposase ISPye60
PIBMANKB_08625	CDS	501				hypothetical protein
PIBMANKB_08626	CDS	1086	iadA	3.4.19.-		Isoaspartyl dipeptidase
PIBMANKB_08627	CDS	942	hcaR_5			Hca operon transcriptional activator HcaR
PIBMANKB_08628	CDS	471				hypothetical protein
PIBMANKB_08629	CDS	792	crt_9	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
PIBMANKB_08630	CDS	1002	caiA_5	1.3.99.-		Crotonobetainyl-CoA dehydrogenase
PIBMANKB_08631	CDS	1158		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
PIBMANKB_08632	CDS	1242	uctC_9	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
PIBMANKB_08633	CDS	417				hypothetical protein
PIBMANKB_08634	CDS	810	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
PIBMANKB_08635	CDS	1083				hypothetical protein
PIBMANKB_08636	CDS	1395				hypothetical protein
PIBMANKB_08637	CDS	297				hypothetical protein
PIBMANKB_08638	CDS	591	acuR			Transcriptional regulator AcuR
PIBMANKB_08639	CDS	927	dhaA_4	3.8.1.5		Haloalkane dehalogenase
PIBMANKB_08640	CDS	1056				hypothetical protein
PIBMANKB_08641	CDS	1299	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
PIBMANKB_08642	CDS	1014	pstS_2		COG0226	Phosphate-binding protein PstS
PIBMANKB_08643	CDS	990	pstC		COG0573	Phosphate transport system permease protein PstC
PIBMANKB_08644	CDS	846	pstA		COG0581	Phosphate transport system permease protein PstA
PIBMANKB_08645	CDS	819	pstB	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB
PIBMANKB_08646	CDS	717	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
PIBMANKB_08647	CDS	708	phoB_2		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
PIBMANKB_08648	CDS	513				hypothetical protein
PIBMANKB_08649	CDS	1203	aruC	2.6.1.11	COG4992	Succinylornithine transaminase/acetylornithine aminotransferase
PIBMANKB_08650	CDS	924	argF_2	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
PIBMANKB_08651	CDS	1008	hslO		COG1281	33 kDa chaperonin
PIBMANKB_08652	CDS	402	apaG		COG2967	Protein ApaG
PIBMANKB_08653	CDS	1233				hypothetical protein
PIBMANKB_08654	CDS	783				hypothetical protein
PIBMANKB_08655	CDS	999				hypothetical protein
PIBMANKB_08656	CDS	1188	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
PIBMANKB_08657	misc_RNA	80				SAM_alpha
PIBMANKB_08658	CDS	1137	dcd	3.5.4.13		Deoxycytidine triphosphate deaminase
PIBMANKB_08659	CDS	414	fixL_2	2.7.13.3		Sensor protein FixL
PIBMANKB_08660	CDS	1053				hypothetical protein
PIBMANKB_08661	CDS	1443				hypothetical protein
PIBMANKB_08662	CDS	687				hypothetical protein
PIBMANKB_08663	CDS	489				hypothetical protein
PIBMANKB_08664	CDS	399				hypothetical protein
PIBMANKB_08665	CDS	360				hypothetical protein
PIBMANKB_08666	CDS	840	rhaS_10			HTH-type transcriptional activator RhaS
PIBMANKB_08667	CDS	576	ogt_3	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
PIBMANKB_08668	tRNA	74				tRNA-Gly(ccc)
PIBMANKB_08669	CDS	993	ephA_7	3.3.2.10		Epoxide hydrolase A
PIBMANKB_08670	CDS	639	sutR		COG1396	HTH-type transcriptional regulator SutR
PIBMANKB_08671	CDS	513	yncA	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
PIBMANKB_08672	CDS	465	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
PIBMANKB_08673	CDS	1059	ccpA_2		COG1609	Catabolite control protein A
PIBMANKB_08674	CDS	1455	xylB_2	2.7.1.17	COG1070	Xylulose kinase
PIBMANKB_08675	CDS	1323	xylA	5.3.1.5	COG2115	Xylose isomerase
PIBMANKB_08676	CDS	762	frcA_2	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
PIBMANKB_08677	CDS	1071	rbsC_5		COG1172	Ribose import permease protein RbsC
PIBMANKB_08678	CDS	933	rbsB_4		COG1879	Ribose import binding protein RbsB
PIBMANKB_08679	CDS	978	pld1_3	1.1.1.107		Pyridoxal 4-dehydrogenase
PIBMANKB_08680	CDS	849				hypothetical protein
PIBMANKB_08681	CDS	366				hypothetical protein
PIBMANKB_08682	CDS	351	yabJ_4	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
PIBMANKB_08683	CDS	918				hypothetical protein
PIBMANKB_08684	CDS	1659		1.3.99.-	COG3573	KsdD-like steroid dehydrogenase
PIBMANKB_08685	CDS	522				hypothetical protein
PIBMANKB_08686	CDS	195				hypothetical protein
PIBMANKB_08687	CDS	591	ypmQ		COG1999	SCO1 protein 
PIBMANKB_08688	CDS	960	mltF_5			Membrane-bound lytic murein transglycosylase F
PIBMANKB_08689	CDS	1644	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
PIBMANKB_08690	CDS	654				hypothetical protein
PIBMANKB_08691	CDS	345				hypothetical protein
PIBMANKB_08692	CDS	1098	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
PIBMANKB_08693	CDS	1365	dinF		COG0534	DNA damage-inducible protein F
PIBMANKB_08694	CDS	735	rbn_2	3.1.-.-	COG1234	Ribonuclease BN
PIBMANKB_08695	CDS	303				hypothetical protein
PIBMANKB_08696	CDS	1875	lig	6.5.1.1		DNA ligase
PIBMANKB_08697	CDS	1047				hypothetical protein
PIBMANKB_08698	CDS	927	tam_7	2.1.1.144		Trans-aconitate 2-methyltransferase
PIBMANKB_08699	CDS	1230				hypothetical protein
PIBMANKB_08700	CDS	2706	rhlB	3.6.4.13		ATP-dependent RNA helicase RhlB
PIBMANKB_08701	CDS	699				hypothetical protein
PIBMANKB_08702	CDS	432				hypothetical protein
PIBMANKB_08703	CDS	777				hypothetical protein
PIBMANKB_08704	CDS	564	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
PIBMANKB_08705	CDS	627	yfcG_5	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
PIBMANKB_08706	CDS	636				hypothetical protein
PIBMANKB_08707	CDS	3081	polA	2.7.7.7	COG0258	DNA polymerase I
PIBMANKB_08708	CDS	1068				hypothetical protein
PIBMANKB_08709	CDS	861				IS66 family transposase IS66
PIBMANKB_08710	CDS	906				hypothetical protein
PIBMANKB_08711	CDS	1194	doeA_1	3.5.4.44	COG0006	Ectoine hydrolase
PIBMANKB_08712	CDS	852	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
PIBMANKB_08713	CDS	723				hypothetical protein
PIBMANKB_08714	CDS	1182	doeA_2	3.5.4.44	COG0006	Ectoine hydrolase
PIBMANKB_08715	CDS	957				hypothetical protein
PIBMANKB_08716	CDS	786	ywrD_3	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
PIBMANKB_08717	CDS	699	ywrD_4	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
PIBMANKB_08718	CDS	1101	potA_4	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
PIBMANKB_08719	CDS	801	ydcV_4			Inner membrane ABC transporter permease protein YdcV
PIBMANKB_08720	CDS	771				hypothetical protein
PIBMANKB_08721	CDS	1437	dapE_4	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
PIBMANKB_08722	CDS	264				hypothetical protein
PIBMANKB_08723	CDS	225				hypothetical protein
PIBMANKB_08724	CDS	444				hypothetical protein
PIBMANKB_08725	CDS	195				hypothetical protein
PIBMANKB_08726	CDS	246				hypothetical protein
PIBMANKB_08727	CDS	813				IS21 family transposase ISBj11
PIBMANKB_08728	CDS	837				hypothetical protein
PIBMANKB_08729	CDS	486				hypothetical protein
PIBMANKB_08730	CDS	744				hypothetical protein
PIBMANKB_08731	CDS	222				hypothetical protein
PIBMANKB_08732	CDS	402				hypothetical protein
PIBMANKB_08733	CDS	513				IS3 family transposase ISCausp1
PIBMANKB_08734	CDS	837				hypothetical protein
PIBMANKB_08735	CDS	1245	ectB_2	2.6.1.76		Diaminobutyrate--2-oxoglutarate transaminase
PIBMANKB_08736	CDS	246				hypothetical protein
PIBMANKB_08737	CDS	351				IS3 family transposase ISBj3
PIBMANKB_08738	CDS	624				hypothetical protein
PIBMANKB_08739	CDS	1434	mepA_3		COG0534	Multidrug export protein MepA
PIBMANKB_08740	CDS	6459	ppsB	2.3.1.-		Plipastatin synthase subunit B
PIBMANKB_08741	CDS	141				hypothetical protein
PIBMANKB_08742	CDS	258				hypothetical protein
PIBMANKB_08743	CDS	909	gcvA_10			Glycine cleavage system transcriptional activator
PIBMANKB_08744	CDS	723				hypothetical protein
PIBMANKB_08745	CDS	273				hypothetical protein
PIBMANKB_08746	CDS	234				hypothetical protein
PIBMANKB_08747	CDS	282				hypothetical protein
PIBMANKB_08748	CDS	279				hypothetical protein
PIBMANKB_08749	CDS	888	atsK_2	1.14.11.-		Alpha-ketoglutarate-dependent sulfate ester dioxygenase
PIBMANKB_08750	CDS	738				hypothetical protein
PIBMANKB_08751	CDS	258				hypothetical protein
PIBMANKB_08752	CDS	351				hypothetical protein
PIBMANKB_08753	CDS	708				hypothetical protein
PIBMANKB_08754	CDS	270				hypothetical protein
PIBMANKB_08755	CDS	840				IS3 family transposase ISNisp3
PIBMANKB_08756	CDS	267				IS3 family transposase ISBrsp1
PIBMANKB_08757	CDS	867	pcm_6	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
PIBMANKB_08758	CDS	360				hypothetical protein
PIBMANKB_08759	CDS	711				hypothetical protein
PIBMANKB_08760	CDS	792				hypothetical protein
PIBMANKB_08761	CDS	1158				hypothetical protein
PIBMANKB_08762	CDS	1041				IS110 family transposase ISMpo4
PIBMANKB_08763	CDS	168				hypothetical protein
PIBMANKB_08764	CDS	1713				hypothetical protein
PIBMANKB_08765	CDS	987				hypothetical protein
PIBMANKB_08766	CDS	171				hypothetical protein
PIBMANKB_08767	CDS	93				hypothetical protein
PIBMANKB_08768	CDS	1590				hypothetical protein
PIBMANKB_08769	CDS	1251				hypothetical protein
PIBMANKB_08770	CDS	870				hypothetical protein
PIBMANKB_08771	CDS	1776	ksdD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
PIBMANKB_08772	CDS	207				hypothetical protein
PIBMANKB_08773	CDS	864	livH_31		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
PIBMANKB_08774	CDS	1221				hypothetical protein
PIBMANKB_08775	CDS	1077				hypothetical protein
PIBMANKB_08776	CDS	735	lptB_17	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
PIBMANKB_08777	CDS	696	livF_31		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
PIBMANKB_08778	CDS	1257				hypothetical protein
PIBMANKB_08779	CDS	1221	amiC_8			Aliphatic amidase expression-regulating protein
PIBMANKB_08780	CDS	783	paaF_5	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
PIBMANKB_08781	CDS	219				hypothetical protein
PIBMANKB_08782	CDS	1326	kgtP_3			Alpha-ketoglutarate permease
PIBMANKB_08783	CDS	2640				hypothetical protein
PIBMANKB_08784	CDS	1092	ccpA_3		COG1609	Catabolite control protein A
PIBMANKB_08785	CDS	1203	uctC_10	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
PIBMANKB_08786	CDS	1152	ugl	3.2.1.179		Unsaturated glucuronyl hydrolase
PIBMANKB_08787	CDS	930	araD_2	4.2.1.43		L-2-keto-3-deoxyarabonate dehydratase
PIBMANKB_08788	CDS	1467	araE_2	1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
PIBMANKB_08789	CDS	249				hypothetical protein
PIBMANKB_08790	CDS	828		1.1.1.373		3-sulfolactaldehyde reductase
PIBMANKB_08791	CDS	681	gph_5	3.1.3.18		Phosphoglycolate phosphatase
PIBMANKB_08792	CDS	1581	purF_2	2.4.2.14		Amidophosphoribosyltransferase
PIBMANKB_08793	CDS	1662	tobZ_2	6.1.2.2		nebramycin 5' synthase
PIBMANKB_08794	CDS	288				hypothetical protein
PIBMANKB_08795	CDS	1281	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
PIBMANKB_08796	CDS	912				hypothetical protein
PIBMANKB_08797	CDS	921				hypothetical protein
PIBMANKB_08798	CDS	330				hypothetical protein
PIBMANKB_08799	CDS	258				hypothetical protein
PIBMANKB_08800	CDS	615	gltC_4			HTH-type transcriptional regulator GltC
PIBMANKB_08801	CDS	228				hypothetical protein
PIBMANKB_08802	CDS	1263				hypothetical protein
PIBMANKB_08803	CDS	393				hypothetical protein
PIBMANKB_08804	CDS	1158				hypothetical protein
PIBMANKB_08805	CDS	876	livH_32		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
PIBMANKB_08806	CDS	978				hypothetical protein
PIBMANKB_08807	CDS	780	lptB_18	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
PIBMANKB_08808	CDS	726	livF_32		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
PIBMANKB_08809	CDS	735	srpS			HTH-type transcriptional regulator SrpS
PIBMANKB_08810	CDS	1203	acrC_3	1.3.1.95		Acryloyl-CoA reductase (NADH)
PIBMANKB_08811	CDS	501				hypothetical protein
PIBMANKB_08812	CDS	426				hypothetical protein
PIBMANKB_08813	CDS	1551		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
PIBMANKB_08814	CDS	390			COG0251	RutC family protein
PIBMANKB_08815	CDS	420				hypothetical protein
